id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
885,0,0,0.05337318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055541903,0,0,0.08827039,0,0,0,0,0,0.03060032,0,0,0.032653335,0,0,0,0.5034818,0,0,0,0,0,0,0.21998557,0,0,0,0,0,0,0
886,0,0,0.019415485,0,0,0,0,0,0,0.01596623,0,0,0,0,0,0,0,0.41871896,0,0,0.014932163,0.035482608,0.071602635,0,0,0.050323196,0,0,0.053971954,0,0,0,0.025454959,0,0,0,0,0,0,0,0.045434117,0,0.01632778,0,0,0.08192897,0.04223084,0,0,0.07222763
887,0,0,0,0.06713408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061186574,0,0.10314098,0.031189827,0,0,0,0,0.04497265,0,0,0,0,0,0,0,0,0,0,0,0.07459135,0.16733387,0.4442179,0,0,0,0,0,0,0
888,0.17970952,0,0,0.22898902,0,0,0,0,0,0,0.018529164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448692,0,0,0,0,0,0,0.11186258,0,0,0,0,0,0,0,0,0
889,0.019650973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4554558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14074357,0,0,0,0,0,0.13160707,0,0,0,0.018354122,0,0,0.21936895,0,0,0
890,0,0,0,0.035895027,0,0.31354907,0,0,0,0,0,0,0,0,0,0.012697791,0,0,0.033762883,0,0,0,0.08777191,0.15535729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070921496,0.28048438,0,0,0,0,0,0,0,0
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91088223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017142849,0,0,0,0,0,0.82461923,0,0.04628229,0,0,0,0,0,0,0,0.036788583,0,0,0,0,0,0,0,0.04471262,0,0,0,0,0,0,0,0.015307285,0
893,0,0,0.03597176,0.058991738,0,0.04733515,0,0,0,0,0,0,0,0,0,0.041046742,0,0,0,0,0,0,0.53752285,0,0,0,0,0,0.18991862,0,0,0,0,0,0,0,0,0,0,0,0,0.017153839,0.027639082,0,0,0,0,0.03536463,0,0
894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04623148,0,0,0,0,0.5748389,0,0,0,0,0,0,0,0,0,0.271856,0,0,0.09885239,0,0,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60216683,0.08444886,0,0,0,0,0,0,0,0,0.28962898,0,0.013625374,0,0,0,0,0,0,0,0,0,0,0,0
896,0.03851953,0,0.022721006,0.11618503,0,0,0,0,0,0,0,0,0.015757447,0.38350338,0,0,0,0.06068843,0,0,0,0,0,0.011797098,0,0.0127984295,0.06639804,0,0,0,0,0,0.19970272,0,0,0,0.029918091,0,0,0,0.035666622,0,0,0,0,0,0,0,0,0
897,0,0,0,0.035562955,0,0,0,0,0,0,0.08575021,0,0,0,0,0,0,0,0,0,0,0.06370602,0.057671506,0,0,0,0,0,0.1856095,0,0,0,0.34349227,0,0,0,0,0,0,0,0,0.011423747,0,0,0,0.2111377,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0,0.014370784,0,0,0,0,0,0.4486207,0,0,0,0,0,0,0,0,0.44250238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08007058,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010176873,0,0.1392681,0,0.15104866,0,0,0,0,0,0,0,0,0,0,0.6923659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,0.13974053,0,0.27481762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02934544,0,0,0,0,0.02016082,0,0,0,0,0,0,0,0,0,0,0,0,0.52228665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0.14429213,0,0,0,0,0.17095463,0,0,0,0,0,0,0,0.10353944,0,0,0,0,0,0.13187297,0,0,0,0,0.15609567,0,0.06958477,0,0,0.071770325,0,0,0,0.098192036,0,0.047061652,0,0,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014477999,0,0,0,0,0,0.0959485,0,0,0,0,0,0,0,0,0,0.7613529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11406739,0,0
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032749992,0,0,0,0,0,0,0,0.38217646,0.059669018,0,0,0,0,0,0,0,0,0,0,0.33230898,0,0,0,0,0,0,0,0,0.18770173,0,0,0
904,0,0.22808698,0.054798376,0.027454915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018213656,0,0,0,0.43657276,0.0413874,0,0,0,0,0.15505406,0,0,0,0,0,0,0,0,0,0,0,0.027088646,0,0,0,0,0,0,0,0,0
905,0.30421737,0,0,0,0,0,0,0,0,0,0,0,0,0.02826947,0,0.20926207,0,0,0,0,0,0,0,0,0,0,0.32080427,0,0,0,0,0,0,0,0,0,0,0.080641694,0,0.029406745,0,0,0,0,0,0.022985216,0,0,0,0
906,0,0,0.10320348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03222742,0,0,0,0.10232336,0,0.16755374,0.014605868,0,0,0,0,0,0,0,0,0,0,0.48287526,0,0,0,0,0,0,0,0.07115784,0,0,0,0,0.021377869,0,0
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028787022,0,0,0.037544414,0.051775508,0,0,0,0,0.0945027,0.5198467,0,0,0,0,0,0,0.25060892,0,0,0
908,0.4626027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01368508,0,0,0,0,0.51743954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025321918,0,0,0,0,0,0,0,0.04717203,0,0,0,0,0,0,0.19771826,0,0.014115915,0,0.5369788,0,0.016850283,0,0.046125613,0,0,0,0,0.10537399,0,0,0
910,0.24224162,0,0,0,0,0,0,0,0,0.13267016,0.04012777,0,0,0,0.1546812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021286692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074034035,0,0.33052063,0,0
911,0,0,0.3465999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30693835,0,0,0,0,0,0,0.049120758,0,0,0,0.0100662075,0,0,0.032855373,0,0,0,0,0,0.07056711,0,0.1627504,0,0,0,0,0
912,0,0,0,0,0,0,0.48642737,0,0,0,0,0,0,0,0,0,0,0.09844407,0.011455124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08478123,0,0.17027995,0,0,0,0,0,0,0,0,0,0.13995798,0,0,0,0
913,0,0.040617175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18405941,0,0.569417,0,0,0,0,0,0.024130298,0,0,0,0,0,0.16276614,0,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45045197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45653057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3470183,0,0,0,0,0,0,0,0,0.4333147,0,0.03553797,0,0,0,0,0,0,0,0,0,0.15912803,0,0,0,0,0,0,0,0,0,0.018996993,0
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53082067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28669816,0,0,0,0,0,0.11133994,0,0,0
917,0,0,0,0.05768524,0,0,0,0,0,0,0,0,0.12224933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011967612,0.036964968,0,0,0,0,0,0,0,0,0,0.2740037,0,0,0,0.4884846,0,0,0,0
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014436047,0,0.032620266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1900876,0,0.7099426,0,0,0,0,0,0,0,0,0,0,0.03164338,0,0,0
919,0,0,0,0,0,0,0,0,0,0,0.94694644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031405397,0,0
920,0,0,0,0,0,0,0.038983904,0,0,0,0,0,0.010128366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9329823,0,0,0,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2545068,0,0,0,0,0,0,0,0.62062967,0.044594962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05238326,0,0,0,0,0,0.020181086,0,0,0
922,0,0,0,0,0,0,0,0,0,0,0.09761098,0,0,0,0,0.03414606,0,0,0,0,0.06171655,0,0,0.032283388,0,0,0.4653838,0,0.020880755,0.12792851,0,0,0,0,0,0.11284504,0,0.035479397,0,0,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,0,0,0.07166875,0,0,0,0,0,0,0.70959127,0,0,0,0,0,0,0,0,0.13020994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023235649,0,0,0,0,0,0,0.059965122,0
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8607109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081895195,0.044852108,0,0,0
925,0.17928094,0,0,0.12792532,0,0,0,0,0,0.2736505,0.07269353,0,0,0,0,0,0,0,0,0,0,0.1177061,0.0415214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015765537,0,0,0,0,0,0.16773587,0,0
926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29149508,0,0,0.03461404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6548543,0,0,0,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0.15897025,0,0,0.04792068,0,0,0,0,0,0.043736983,0,0,0,0.018654093,0,0,0,0.16645426,0,0.11118275,0,0,0,0.10794496,0,0.043539975,0.19328064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032117084,0,0.058571536,0,0,0
928,0,0,0,0.013299475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015757548,0,0,0,0,0,0,0,0.018934043,0,0,0,0.88698834,0,0,0,0,0,0.058594175,0,0,0,0,0,0,0,0,0,0,0
929,0,0,0,0,0.38888454,0,0,0,0,0,0,0,0,0,0,0,0.16638927,0.36636525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014846363,0.86418736,0,0,0,0,0,0,0.020639626
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8599851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1790937,0,0,0,0,0,0,0,0,0.14547396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19770889,0,0,0,0,0.34617487,0,0,0
933,0.012269433,0,0,0,0,0,0.021410031,0,0,0,0.013539644,0,0,0,0,0,0,0.13977577,0,0,0,0,0,0,0,0,0.20066977,0,0.33935985,0,0,0,0,0,0,0.106893696,0,0.08372111,0,0,0.011298953,0,0.06561708,0,0,0,0,0,0,0
934,0,0,0,0,0,0.3333273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59357446,0,0,0,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0,0,0,0.2207967,0,0,0,0,0,0,0.28499553,0,0,0,0,0,0,0,0,0,0,0.07466243,0,0,0,0,0.05248629,0,0.06678021,0.2860947,0,0,0,0,0,0,0.010118441,0,0,0,0,0,0
936,0.010001839,0.010001839,0.50990987,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839,0.010001839
937,0,0,0,0.3807887,0,0.030383507,0,0.11997194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19576938,0,0,0,0.114621945,0,0,0,0,0,0,0,0,0,0.02476613,0,0,0,0.122933194,0,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0.015389818,0,0,0,0,0,0,0,0,0,0,0.39835462,0,0,0,0,0,0,0,0,0.12785438,0,0,0,0,0,0,0.2787041,0,0,0,0,0,0.09122399,0,0,0,0,0,0,0.07760103,0,0,0
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5955614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2123898,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59418315,0.3834777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017125932,0,0
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13523413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7447357,0,0,0
942,0.117064714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2472223,0,0,0,0,0,0,0,0,0.12567022,0,0.028227862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44374537,0.019551236,0.014401225,0
943,0,0,0,0,0,0,0,0,0,0,0,0,0.04156601,0,0,0,0.7405243,0,0,0,0.049831584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06673022,0,0.041598473,0.034657825,0,0,0,0,0,0,0,0,0,0.014596026,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42242384,0,0,0,0,0,0,0,0,0,0,0,0,0.45750248,0,0,0,0,0,0,0,0,0
945,0.043872517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029198468,0,0,0,0,0,0,0.08750195,0,0,0,0,0,0,0.032449402,0,0,0.15026885,0,0,0,0,0,0,0,0,0.5987917,0,0,0,0.020879509,0,0.029853761,0,0
946,0,0,0,0.2954522,0,0,0,0,0,0,0,0,0.012486171,0,0,0,0,0,0.022126356,0,0,0,0,0,0,0,0,0,0,0,0,0.010088387,0,0,0,0,0,0,0,0,0,0,0.6296395,0,0,0,0.015252373,0,0,0
947,0.066590026,0,0,0,0,0,0,0,0,0,0,0,0.011770953,0,0,0,0,0,0,0,0.022911966,0,0.7533008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019828819,0,0,0,0,0.119526364,0,0,0,0,0,0,0
948,0,0.011951682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03470474,0,0.090841666,0,0,0,0,0.031891797,0,0,0,0,0.33193207,0,0,0,0,0.2658145,0,0.13014738,0,0,0,0,0,0,0.049821664,0,0,0,0,0,0.037884153,0,0
949,0,0,0,0,0,0,0,0,0,0.01632402,0,0,0,0,0,0,0,0,0,0,0,0,0.08868558,0,0,0.0124758305,0,0,0.02990401,0.039641686,0,0,0,0,0,0,0.7454046,0,0,0,0,0.05450176,0,0,0,0,0,0,0,0
950,0,0,0,0.02531769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033346422,0,0,0.020505542,0,0,0,0,0,0,0,0.14055106,0,0.37042207,0,0,0,0,0.13014896,0,0,0,0,0,0.26440728,0,0.010164867,0
951,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.5099485,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051,0.010001051
952,0,0,0,0.13730602,0,0,0,0,0,0,0.122913495,0,0,0,0,0,0,0,0,0,0,0,0.4222602,0,0,0,0,0,0.30264387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11683235,0,0,0,0,0,0,0,0.13757156,0,0,0.12585442,0,0,0.09588548,0,0.1721459,0,0.2682477,0,0,0,0.07860054,0,0,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07602051,0,0,0,0.24932927,0,0,0,0,0,0.060266115,0,0,0,0,0,0,0,0.53079855,0,0,0,0,0,0,0.07714025,0,0
955,0.15368459,0,0,0,0,0,0.022844754,0,0,0,0,0,0,0,0,0,0,0.23282546,0,0,0,0,0,0,0,0.053281747,0.3374605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06757805,0,0.116820954,0.011599523,0,0,0
956,0.2396843,0,0,0.13819109,0,0,0,0,0,0,0,0,0,0.034149747,0,0,0,0,0,0,0,0,0.10604777,0,0,0,0,0,0,0,0,0.04959859,0,0,0,0.24993266,0,0,0,0,0,0,0.052781425,0,0.02448339,0.088267,0,0,0,0
957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73173153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1381555,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80754125,0,0,0.097857065,0.040910993,0,0,0.044822548
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89110017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,0,0,0,0.17230025,0.02556372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059152734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7221922,0,0,0,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0,0,0,0.09250585,0,0,0,0,0,0,0.642249,0,0,0,0,0,0,0,0,0,0,0.1085719,0,0,0,0,0,0,0.08374021,0,0,0,0,0,0,0,0,0,0.04917674,0,0,0,0
962,0,0,0.015253764,0.13266864,0,0,0,0,0,0,0,0,0.128725,0,0,0,0,0,0,0,0,0.13328665,0.06142754,0,0,0,0,0,0,0,0,0,0.022782736,0,0.026486117,0.088326946,0,0.18438706,0,0,0,0.19962989,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5158478,0,0,0,0,0,0,0,0,0,0,0.33503637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13920674,0,0
964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29915154,0,0,0,0,0,0,0,0.19705294,0,0,0,0.18701406,0,0,0,0.16293958,0,0,0,0,0,0,0
965,0,0,0,0,0,0,0.035130296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022717921,0,0,0,0,0,0,0,0,0,0,0,0.13943863,0,0,0.7682465,0,0,0,0,0,0.02762862,0,0
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40951568,0,0,0,0,0,0,0,0,0,0,0.11805454,0,0,0,0,0.07352853,0,0,0,0.14017154,0.036928143,0,0,0,0,0,0,0,0,0,0.20556805,0
967,0,0,0,0,0,0,0,0,0,0.34494057,0,0,0.013004699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094477735,0,0.06325037,0,0.03528541,0,0,0.028678866,0,0,0,0.40944496,0,0,0
968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07242292,0,0,0.03948191,0,0,0,0,0,0,0,0.088343315,0.79401344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,0,0,0,0.09359543,0,0,0.05640729,0,0,0,0,0,0,0.02259047,0,0,0,0,0.022964444,0,0,0,0,0.047186423,0,0,0,0,0,0,0.011662355,0,0,0,0,0,0,0,0,0,0,0,0.1084888,0.62953424,0,0,0,0,0,0
970,0,0,0,0,0,0,0,0,0,0.097309336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017041204,0,0,0,0,0,0.061299402,0,0,0,0,0,0,0.8038325,0,0,0
971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828134,0.4306308,0,0,0,0,0,0,0,0,0,0,0,0.43125054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0,0,0.4590067,0,0,0,0.066922955,0,0,0,0,0,0,0.024236998,0.08281143,0,0,0,0,0.30343047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052116316,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48498437,0,0,0,0,0,0,0,0,0,0,0,0,0.45351997,0,0,0,0,0,0,0,0,0.04821234,0,0,0,0,0
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1450484,0,0.029916333,0,0,0,0,0,0.036528256,0,0,0.06766978,0,0,0,0,0,0,0.6241404,0,0,0.036618005,0.05147446,0,0,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8983264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,0.013689493,0,0,0,0,0,0,0,0,0,0,0,0.014677998,0,0,0,0,0,0,0,0,0,0.29519576,0,0,0,0,0.090620145,0.07460179,0.033733968,0,0,0.44191432,0,0,0,0,0,0,0,0.024122497,0,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0.36665276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57640237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0.12227165,0,0,0.037671894,0,0,0.26766106,0.019036116,0,0.03770716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028367128,0,0,0.24982077,0,0.027819112,0,0,0,0,0,0,0.20281756,0,0
979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097454794,0,0,0,0,0,0,0,0,0,0,0,0,0.16114764,0,0.6656405,0,0,0,0,0,0,0,0,0,0.05913921,0,0,0,0,0,0,0,0,0,0,0
980,0.09005477,0,0,0,0,0,0,0,0,0,0,0,0,0.10931333,0,0,0,0,0,0,0,0,0,0,0,0.059255797,0,0,0,0,0,0,0,0,0,0,0,0.16216637,0,0,0.2698618,0,0,0,0,0.29620525,0,0,0,0
981,0,0,0.20030136,0.016533688,0,0,0,0,0,0,0.21464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19630459,0,0,0,0,0,0,0,0,0,0,0.16758269,0,0.0775836,0,0,0,0,0,0,0,0,0.09855285,0,0
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12728924,0,0,0,0,0,0,0,0.5544217,0,0,0,0.224025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0.15943521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5207082,0,0,0,0,0,0,0.018400658,0.020585625,0,0,0,0,0,0,0,0,0,0,0,0,0.21829529,0,0,0,0,0,0.057326995,0,0
984,0,0,0.011834222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07394679,0.057799313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04267553,0,0,0,0,0,0.8044398,0,0
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067173555,0.68702364,0,0,0,0,0,0,0,0,0,0,0.18731835,0,0,0,0,0,0,0,0,0,0
986,0.14806741,0,0,0,0,0,0.016550828,0,0,0.56817824,0,0,0,0,0,0,0,0.10633067,0,0,0,0,0,0,0,0,0,0.037412666,0,0,0,0,0.11285877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,0.13047725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28135443,0,0,0.09282532,0,0,0.24862061,0.15481956,0,0,0,0,0,0,0,0.031020127,0.04254519,0,0,0,0,0,0,0,0,0,0,0
988,0.1443268,0,0,0.23966534,0,0,0,0,0,0.019917442,0,0,0,0,0,0,0,0,0,0,0,0,0.1715933,0,0,0,0,0,0.29674238,0,0,0,0,0.08194518,0,0,0,0,0,0,0,0,0,0,0.034336437,0,0,0,0,0
989,0,0,0.30618787,0.067299835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024197198,0,0,0,0,0,0,0.33063486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022534594,0,0,0.05993774,0,0.16502416,0,0
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05829431,0,0,0.0592442,0,0,0,0,0,0.12572657,0,0.019510688,0,0,0.14670235,0,0,0,0,0,0.5842306,0,0,0
991,0,0,0,0,0,0,0.12185501,0.07634189,0,0,0,0.078654915,0,0,0,0,0,0.47487912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18395886,0,0,0
992,0,0,0.019234305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026395403,0.47022998,0,0,0.47585994,0,0,0,0,0,0,0,0,0,0,0
